Datum,Super,E10,Diesel
Kategorie (Datum: 2022-07-14 21:24:32,Super,E10,Diesel
"Teuerster Preis:,""1,791"",""1,750"",""1,986"""
"Durchschnittspreis:,""1,781"",""1,723"",""1,965"""
Kategorie (Datum: 2022-07-30 17:24:53,Super,E10,Diesel
"Guenstigster Preis:,""1,737"",""1,689"",""1,935"""
"Teuerster Preis:,""1,822"",""1,761"",""2,006"""
"Durchschnittspreis:,""1,796"",""1,738"",""1,977"""
Kategorie (Datum: 2022-07-30 18:24:56,Super,E10,Diesel
"Guenstigster Preis:,""1,737"",""1,699"",""1,935"""
"Teuerster Preis:,""1,822"",""1,761"",""1,996"""
"Durchschnittspreis:,""1,781"",""1,724"",""1,965"""
Kategorie (Datum: 2022-07-30 18:38:52,Super,E10,Diesel
"Guenstigster Preis:,""1,737"",""1,699"",""1,935"""
"Teuerster Preis:,""1,802"",""1,750"",""1,986"""
"Durchschnittspreis:,""1,777"",""1,720"",""1,963"""
Kategorie (Datum: 2022-07-30 19:38:55,Super,E10,Diesel
"Guenstigster Preis:,""1,730"",""1,668"",""1,935"""
"Teuerster Preis:,""1,781"",""1,720"",""1,976"""
"Durchschnittspreis:,""1,768"",""1,709"",""1,956"""
Kategorie (Datum: 2022-07-30 20:38:57,Super,E10,Diesel
"Guenstigster Preis:,""1,750"",""1,689"",""1,955"""
"Teuerster Preis:,""1,884"",""1,822"",""2,047"""
"Durchschnittspreis:,""1,800"",""1,744"",""1,987"""
Kategorie (Datum: 2022-07-30 21:38:59,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""1,884"",""1,822"",""2,047"""
"Durchschnittspreis:,""1,825"",""1,764"",""2,008"""
Kategorie (Datum: 2022-07-30 22:39:02,Super,E10,Diesel
"Guenstigster Preis:,""1,781"",""1,720"",""1,976"""
"Teuerster Preis:,""1,884"",""1,822"",""2,047"""
"Durchschnittspreis:,""1,832"",""1,771"",""2,017"""
Kategorie (Datum: 2022-07-30 23:39:04,Super,E10,Diesel
"Guenstigster Preis:,""1,781"",""1,720"",""1,976"""
"Teuerster Preis:,""1,884"",""1,822"",""2,047"""
"Durchschnittspreis:,""1,848"",""1,786"",""2,032"""
Kategorie (Datum: 2022-07-31 00:39:09,Super,E10,Diesel
"Guenstigster Preis:,""1,781"",""1,720"",""1,976"""
"Teuerster Preis:,""1,884"",""1,822"",""2,047"""
"Durchschnittspreis:,""1,848"",""1,786"",""2,032"""
Kategorie (Datum: 2022-07-31 01:39:14,Super,E10,Diesel
"Guenstigster Preis:,""1,781"",""1,720"",""1,976"""
"Teuerster Preis:,""1,884"",""1,822"",""2,047"""
"Durchschnittspreis:,""1,848"",""1,786"",""2,032"""
Kategorie (Datum: 2022-07-31 02:39:19,Super,E10,Diesel
"Guenstigster Preis:,""1,781"",""1,720"",""1,976"""
"Teuerster Preis:,""1,884"",""1,822"",""2,047"""
"Durchschnittspreis:,""1,848"",""1,786"",""2,032"""
Kategorie (Datum: 2022-07-31 03:39:24,Super,E10,Diesel
"Guenstigster Preis:,""1,812"",""1,750"",""2,037"""
"Teuerster Preis:,""1,996"",""1,935"",""2,078"""
"Durchschnittspreis:,""1,909"",""1,848"",""2,056"""
Kategorie (Datum: 2022-07-31 04:39:29,Super,E10,Diesel
"Guenstigster Preis:,""1,863"",""1,802"",""2,037"""
"Teuerster Preis:,""1,996"",""1,935"",""2,078"""
"Durchschnittspreis:,""1,935"",""1,873"",""2,063"""
Kategorie (Datum: 2022-07-31 05:39:34,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,986"""
"Teuerster Preis:,""1,996"",""1,935"",""2,078"""
"Durchschnittspreis:,""1,965"",""1,904"",""2,062"""
Kategorie (Datum: 2022-07-31 06:39:39,Super,E10,Diesel
"Guenstigster Preis:,""1,730"",""1,668"",""1,955"""
"Teuerster Preis:,""1,996"",""1,935"",""2,068"""
"Durchschnittspreis:,""1,838"",""1,777"",""2,008"""
Kategorie (Datum: 2022-07-31 07:39:44,Super,E10,Diesel
"Guenstigster Preis:,""1,730"",""1,668"",""1,955"""
"Teuerster Preis:,""1,904"",""1,843"",""2,037"""
"Durchschnittspreis:,""1,805"",""1,746"",""2,014"""
Kategorie (Datum: 2022-07-31 08:39:49,Super,E10,Diesel
"Guenstigster Preis:,""1,730"",""1,668"",""1,955"""
"Teuerster Preis:,""1,863"",""1,802"",""2,058"""
"Durchschnittspreis:,""1,795"",""1,736"",""1,999"""
Kategorie (Datum: 2022-07-31 09:39:57,Super,E10,Diesel
"Guenstigster Preis:,""1,730"",""1,668"",""1,955"""
"Teuerster Preis:,""1,781"",""1,720"",""1,986"""
"Durchschnittspreis:,""1,771"",""1,712"",""1,965"""
Kategorie (Datum: 2022-07-31 10:40:00,Super,E10,Diesel
"Guenstigster Preis:,""1,730"",""1,668"",""1,955"""
"Teuerster Preis:,""1,832"",""1,771"",""2,037"""
"Durchschnittspreis:,""1,807"",""1,748"",""2,009"""
Kategorie (Datum: 2022-07-31 11:40:02,Super,E10,Diesel
"Guenstigster Preis:,""1,730"",""1,668"",""1,955"""
"Teuerster Preis:,""1,822"",""1,761"",""2,027"""
"Durchschnittspreis:,""1,792"",""1,733"",""1,995"""
Kategorie (Datum: 2022-07-31 12:40:05,Super,E10,Diesel
"Guenstigster Preis:,""1,730"",""1,668"",""1,955"""
"Teuerster Preis:,""1,843"",""1,822"",""1,986"""
"Durchschnittspreis:,""1,771"",""1,712"",""1,969"""
Kategorie (Datum: 2022-07-31 17:18:27,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""1,822"",""1,761"",""2,006"""
"Durchschnittspreis:,""1,791"",""1,729"",""1,976"""
Kategorie (Datum: 2022-07-31 18:18:29,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""1,812"",""1,750"",""1,996"""
"Durchschnittspreis:,""1,791"",""1,729"",""1,974"""
Kategorie (Datum: 2022-07-31 19:18:31,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""1,781"",""1,720"",""1,976"""
"Durchschnittspreis:,""1,780"",""1,719"",""1,959"""
Kategorie (Datum: 2022-07-31 20:18:34,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""1,884"",""1,822"",""2,047"""
"Durchschnittspreis:,""1,821"",""1,759"",""1,996"""
Kategorie (Datum: 2022-07-31 21:18:13,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""1,884"",""1,822"",""2,058"""
"Durchschnittspreis:,""1,844"",""1,783"",""2,021"""
Kategorie (Datum: 2022-07-31 22:18:15,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""1,884"",""1,822"",""2,058"""
"Durchschnittspreis:,""1,855"",""1,793"",""2,032"""
Kategorie (Datum: 2022-07-31 23:18:18,Super,E10,Diesel
"Guenstigster Preis:,""1,843"",""1,781"",""2,037"""
"Teuerster Preis:,""1,884"",""1,822"",""2,058"""
"Durchschnittspreis:,""1,870"",""1,808"",""2,047"""
Kategorie (Datum: 2022-08-01 00:18:23,Super,E10,Diesel
"Guenstigster Preis:,""1,843"",""1,781"",""2,037"""
"Teuerster Preis:,""1,884"",""1,822"",""2,058"""
"Durchschnittspreis:,""1,870"",""1,808"",""2,047"""
Kategorie (Datum: 2022-08-01 01:18:27,Super,E10,Diesel
"Guenstigster Preis:,""1,843"",""1,781"",""2,037"""
"Teuerster Preis:,""1,884"",""1,822"",""2,058"""
"Durchschnittspreis:,""1,870"",""1,808"",""2,047"""
Kategorie (Datum: 2022-08-01 03:44:51,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""1,996"",""1,935"",""2,078"""
"Durchschnittspreis:,""1,899"",""1,838"",""2,037"""
Kategorie (Datum: 2022-08-01 04:44:56,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""2,006"",""1,945"",""2,119"""
"Durchschnittspreis:,""1,952"",""1,891"",""2,056"""
Kategorie (Datum: 2022-08-01 05:44:54,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""1,996"",""1,935"",""2,078"""
"Durchschnittspreis:,""1,974"",""1,913"",""2,057"""
Kategorie (Datum: 2022-08-01 06:44:58,Super,E10,Diesel
"Guenstigster Preis:,""1,771"",""1,709"",""1,955"""
"Teuerster Preis:,""1,955"",""1,894"",""2,047"""
"Durchschnittspreis:,""1,836"",""1,776"",""1,986"""
Kategorie (Datum: 2022-08-01 07:45:02,Super,E10,Diesel
"Guenstigster Preis:,""1,759"",""1,698"",""1,943"""
"Teuerster Preis:,""1,862"",""1,800"",""2,056"""
"Durchschnittspreis:,""1,832"",""1,773"",""2,024"""
Kategorie (Datum: 2022-08-01 08:45:06,Super,E10,Diesel
"Guenstigster Preis:,""1,759"",""1,698"",""1,943"""
"Teuerster Preis:,""1,851"",""1,790"",""2,046"""
"Durchschnittspreis:,""1,829"",""1,770"",""2,019"""
Kategorie (Datum: 2022-08-01 09:45:10,Super,E10,Diesel
"Guenstigster Preis:,""1,749"",""1,688"",""1,943"""
"Teuerster Preis:,""1,810"",""1,749"",""1,984"""
"Durchschnittspreis:,""1,783"",""1,724"",""1,972"""
Kategorie (Datum: 2022-08-01 10:45:13,Super,E10,Diesel
"Guenstigster Preis:,""1,749"",""1,688"",""1,923"""
"Teuerster Preis:,""1,851"",""1,790"",""2,036"""
"Durchschnittspreis:,""1,822"",""1,762"",""2,014"""
Kategorie (Datum: 2022-08-01 11:45:15,Super,E10,Diesel
"Guenstigster Preis:,""1,749"",""1,688"",""1,923"""
"Teuerster Preis:,""1,831"",""1,769"",""2,036"""
"Durchschnittspreis:,""1,806"",""1,747"",""1,991"""
Kategorie (Datum: 2022-08-01 12:45:17,Super,E10,Diesel
"Guenstigster Preis:,""1,749"",""1,688"",""1,923"""
"Teuerster Preis:,""1,790"",""1,739"",""1,984"""
"Durchschnittspreis:,""1,774"",""1,715"",""1,962"""
Kategorie (Datum: 2022-08-01 13:45:19,Super,E10,Diesel
"Guenstigster Preis:,""1,759"",""1,729"",""1,943"""
"Teuerster Preis:,""1,831"",""1,769"",""2,025"""
"Durchschnittspreis:,""1,809"",""1,750"",""1,995"""
Kategorie (Datum: 2022-08-01 14:45:21,Super,E10,Diesel
"Guenstigster Preis:,""1,759"",""1,698"",""1,933"""
"Teuerster Preis:,""1,810"",""1,749"",""1,995"""
"Durchschnittspreis:,""1,787"",""1,727"",""1,973"""
Kategorie (Datum: 2022-08-01 15:15:13,Super,E10,Diesel
"Guenstigster Preis:,""1,759"",""1,698"",""1,933"""
"Teuerster Preis:,""1,821"",""1,759"",""2,005"""
"Durchschnittspreis:,""1,788"",""1,729"",""1,971"""
Kategorie (Datum: 2022-08-01 16:15:15,Super,E10,Diesel
"Guenstigster Preis:,""1,759"",""1,698"",""1,923"""
"Teuerster Preis:,""1,810"",""1,749"",""2,005"""
"Durchschnittspreis:,""1,790"",""1,731"",""1,971"""
Kategorie (Datum: 2022-08-01 17:15:18,Super,E10,Diesel
"Guenstigster Preis:,""1,749"",""1,688"",""1,923"""
"Teuerster Preis:,""1,821"",""1,759"",""2,005"""
"Durchschnittspreis:,""1,790"",""1,731"",""1,971"""
Kategorie (Datum: 2022-08-01 18:15:19,Super,E10,Diesel
"Guenstigster Preis:,""1,749"",""1,688"",""1,923"""
"Teuerster Preis:,""1,821"",""1,759"",""1,995"""
"Durchschnittspreis:,""1,784"",""1,725"",""1,965"""
Kategorie (Datum: 2022-08-01 19:15:21,Super,E10,Diesel
"Guenstigster Preis:,""1,739"",""1,677"",""1,923"""
"Teuerster Preis:,""1,892"",""1,872"",""2,025"""
"Durchschnittspreis:,""1,779"",""1,719"",""1,958"""
Kategorie (Datum: 2022-08-01 20:15:24,Super,E10,Diesel
"Guenstigster Preis:,""1,759"",""1,698"",""1,943"""
"Teuerster Preis:,""1,892"",""1,872"",""2,025"""
"Durchschnittspreis:,""1,810"",""1,754"",""1,984"""
Kategorie (Datum: 2022-08-01 21:15:26,Super,E10,Diesel
"Guenstigster Preis:,""1,769"",""1,708"",""1,954"""
"Teuerster Preis:,""1,862"",""1,800"",""2,056"""
"Durchschnittspreis:,""1,822"",""1,761"",""2,008"""
Kategorie (Datum: 2022-08-01 22:15:28,Super,E10,Diesel
"Guenstigster Preis:,""1,769"",""1,708"",""1,954"""
"Teuerster Preis:,""1,862"",""1,800"",""2,056"""
"Durchschnittspreis:,""1,826"",""1,764"",""2,012"""
Kategorie (Datum: 2022-08-01 23:15:30,Super,E10,Diesel
"Guenstigster Preis:,""1,821"",""1,759"",""2,005"""
"Teuerster Preis:,""1,862"",""1,800"",""2,056"""
"Durchschnittspreis:,""1,841"",""1,780"",""2,027"""
Kategorie (Datum: 2022-08-02 00:15:35,Super,E10,Diesel
"Guenstigster Preis:,""1,821"",""1,759"",""2,005"""
"Teuerster Preis:,""1,862"",""1,800"",""2,056"""
"Durchschnittspreis:,""1,841"",""1,780"",""2,027"""
Kategorie (Datum: 2022-08-02 01:15:39,Super,E10,Diesel
"Guenstigster Preis:,""1,821"",""1,759"",""2,005"""
"Teuerster Preis:,""1,862"",""1,800"",""2,056"""
"Durchschnittspreis:,""1,841"",""1,780"",""2,027"""
Kategorie (Datum: 2022-08-02 02:15:51,Super,E10,Diesel
"Guenstigster Preis:,""1,821"",""1,759"",""2,005"""
"Teuerster Preis:,""1,862"",""1,800"",""2,056"""
"Durchschnittspreis:,""1,841"",""1,780"",""2,027"""
Kategorie (Datum: 2022-08-02 03:15:57,Super,E10,Diesel
"Guenstigster Preis:,""1,780"",""1,718"",""1,943"""
"Teuerster Preis:,""1,964"",""1,902"",""2,056"""
"Durchschnittspreis:,""1,854"",""1,797"",""2,018"""
Kategorie (Datum: 2022-08-02 04:04:03,Super,E10,Diesel
"Guenstigster Preis:,""1,769"",""1,708"",""1,943"""
"Teuerster Preis:,""1,964"",""1,902"",""2,046"""
"Durchschnittspreis:,""1,851"",""1,792"",""2,005"""
Kategorie (Datum: 2022-08-02 05:05:45,Super,E10,Diesel
"Guenstigster Preis:,""1,800"",""1,739"",""1,984"""
"Teuerster Preis:,""1,964"",""1,902"",""2,107"""
"Durchschnittspreis:,""1,921"",""1,862"",""2,030"""
Kategorie (Datum: 2022-08-02 06:05:50,Super,E10,Diesel
"Guenstigster Preis:,""1,800"",""1,739"",""1,984"""
"Teuerster Preis:,""1,964"",""1,902"",""2,036"""
"Durchschnittspreis:,""1,837"",""1,778"",""2,007"""
Kategorie (Datum: 2022-08-02 07:05:55,Super,E10,Diesel
"Guenstigster Preis:,""1,780"",""1,718"",""1,923"""
"Teuerster Preis:,""1,882"",""1,821"",""2,066"""
"Durchschnittspreis:,""1,807"",""1,748"",""1,997"""
Kategorie (Datum: 2022-08-02 08:39:03,Super,E10,Diesel
"Guenstigster Preis:,""1,781"",""1,730"",""1,924"""
"Teuerster Preis:,""1,873"",""1,812"",""2,068"""
"Durchschnittspreis:,""1,838"",""1,779"",""2,011"""
Kategorie (Datum: 2022-08-02 09:39:07,Super,E10,Diesel
"Guenstigster Preis:,""1,781"",""1,730"",""1,924"""
"Teuerster Preis:,""1,822"",""1,761"",""2,006"""
"Durchschnittspreis:,""1,807"",""1,748"",""1,972"""
Kategorie (Datum: 2022-08-02 10:39:10,Super,E10,Diesel
"Guenstigster Preis:,""1,781"",""1,730"",""1,924"""
"Teuerster Preis:,""1,873"",""1,812"",""2,027"""
"Durchschnittspreis:,""1,839"",""1,779"",""1,996"""
Kategorie (Datum: 2022-08-02 11:39:12,Super,E10,Diesel
"Guenstigster Preis:,""1,781"",""1,720"",""1,924"""
"Teuerster Preis:,""1,873"",""1,812"",""2,017"""
"Durchschnittspreis:,""1,820"",""1,761"",""1,978"""
Kategorie (Datum: 2022-08-02 12:39:14,Super,E10,Diesel
"Guenstigster Preis:,""1,761"",""1,699"",""1,924"""
"Teuerster Preis:,""1,822"",""1,761"",""2,006"""
"Durchschnittspreis:,""1,798"",""1,739"",""1,958"""
Kategorie (Datum: 2022-08-02 13:39:17,Super,E10,Diesel
"Guenstigster Preis:,""1,761"",""1,730"",""1,924"""
"Teuerster Preis:,""1,853"",""1,791"",""2,017"""
"Durchschnittspreis:,""1,824"",""1,765"",""1,994"""
Kategorie (Datum: 2022-08-02 14:39:19,Super,E10,Diesel
"Guenstigster Preis:,""1,761"",""1,699"",""1,924"""
"Teuerster Preis:,""1,843"",""1,781"",""2,006"""
"Durchschnittspreis:,""1,805"",""1,746"",""1,979"""
Kategorie (Datum: 2022-08-02 15:39:22,Super,E10,Diesel
"Guenstigster Preis:,""1,761"",""1,720"",""1,924"""
"Teuerster Preis:,""1,822"",""1,761"",""1,996"""
"Durchschnittspreis:,""1,798"",""1,739"",""1,970"""
Kategorie (Datum: 2022-08-03 18:18:25,Super,E10,Diesel
"Guenstigster Preis:,""1,726"",""1,665"",""1,899"""
"Teuerster Preis:,""1,797"",""1,736"",""1,960"""
"Durchschnittspreis:,""1,762"",""1,704"",""1,936"""
Kategorie (Datum: 2022-08-03 19:24:35,Super,E10,Diesel
"Guenstigster Preis:,""1,716"",""1,655"",""1,899"""
"Teuerster Preis:,""1,879"",""1,858"",""2,011"""
"Durchschnittspreis:,""1,759"",""1,700"",""1,934"""
Kategorie (Datum: 2022-08-03 20:24:38,Super,E10,Diesel
"Guenstigster Preis:,""1,746"",""1,685"",""1,919"""
"Teuerster Preis:,""1,879"",""1,858"",""2,021"""
"Durchschnittspreis:,""1,793"",""1,738"",""1,966"""
Kategorie (Datum: 2022-08-03 21:24:40,Super,E10,Diesel
"Guenstigster Preis:,""1,757"",""1,696"",""1,919"""
"Teuerster Preis:,""1,838"",""1,777"",""2,031"""
"Durchschnittspreis:,""1,806"",""1,745"",""1,986"""
Kategorie (Datum: 2022-08-03 22:24:42,Super,E10,Diesel
"Guenstigster Preis:,""1,757"",""1,696"",""1,919"""
"Teuerster Preis:,""1,838"",""1,777"",""2,031"""
"Durchschnittspreis:,""1,809"",""1,748"",""1,989"""
Kategorie (Datum: 2022-08-03 23:24:45,Super,E10,Diesel
"Guenstigster Preis:,""1,807"",""1,746"",""1,980"""
"Teuerster Preis:,""1,848"",""1,787"",""2,031"""
"Durchschnittspreis:,""1,824"",""1,763"",""2,004"""
Kategorie (Datum: 2022-08-04 00:24:46,Super,E10,Diesel
"Guenstigster Preis:,""1,807"",""1,746"",""1,980"""
"Teuerster Preis:,""1,848"",""1,787"",""2,031"""
"Durchschnittspreis:,""1,824"",""1,763"",""2,004"""
Kategorie (Datum: 2022-08-04 01:24:48,Super,E10,Diesel
"Guenstigster Preis:,""1,807"",""1,746"",""1,980"""
"Teuerster Preis:,""1,848"",""1,787"",""2,031"""
"Durchschnittspreis:,""1,824"",""1,763"",""2,004"""
Kategorie (Datum: 2022-08-04 02:24:50,Super,E10,Diesel
"Guenstigster Preis:,""1,807"",""1,746"",""1,980"""
"Teuerster Preis:,""1,848"",""1,787"",""2,031"""
"Durchschnittspreis:,""1,824"",""1,763"",""2,004"""
Kategorie (Datum: 2022-08-04 03:24:52,Super,E10,Diesel
"Guenstigster Preis:,""1,757"",""1,696"",""1,960"""
"Teuerster Preis:,""1,950"",""1,889"",""2,031"""
"Durchschnittspreis:,""1,873"",""1,816"",""2,000"""
Kategorie (Datum: 2022-08-04 03:56:12,Super,E10,Diesel
"Guenstigster Preis:,""1,757"",""1,696"",""1,960"""
"Teuerster Preis:,""1,950"",""1,889"",""2,021"""
"Durchschnittspreis:,""1,873"",""1,816"",""1,995"""
Kategorie (Datum: 2022-08-04 04:56:14,Super,E10,Diesel
"Guenstigster Preis:,""1,879"",""1,848"",""1,980"""
"Teuerster Preis:,""1,950"",""1,889"",""2,061"""
"Durchschnittspreis:,""1,938"",""1,879"",""2,012"""
Kategorie (Datum: 2022-08-04 05:56:16,Super,E10,Diesel
"Guenstigster Preis:,""1,879"",""1,848"",""1,980"""
"Teuerster Preis:,""1,939"",""1,879"",""2,011"""
"Durchschnittspreis:,""1,932"",""1,873"",""2,000"""
Kategorie (Datum: 2022-08-04 06:56:19,Super,E10,Diesel
"Guenstigster Preis:,""1,787"",""1,726"",""1,939"""
"Teuerster Preis:,""1,929"",""1,889"",""2,000"""
"Durchschnittspreis:,""1,910"",""1,851"",""1,992"""
Kategorie (Datum: 2022-08-04 07:56:21,Super,E10,Diesel
"Guenstigster Preis:,""1,778"",""1,758"",""1,911"""
"Teuerster Preis:,""1,992"",""1,931"",""2,063"""
"Durchschnittspreis:,""1,922"",""1,863"",""2,029"""
Kategorie (Datum: 2022-08-04 08:56:24,Super,E10,Diesel
"Guenstigster Preis:,""1,778"",""1,717"",""1,911"""
"Teuerster Preis:,""1,961"",""1,900"",""2,053"""
"Durchschnittspreis:,""1,849"",""1,790"",""2,005"""
Kategorie (Datum: 2022-08-04 09:56:26,Super,E10,Diesel
"Guenstigster Preis:,""1,768"",""1,707"",""1,911"""
"Teuerster Preis:,""1,829"",""1,768"",""1,982"""
"Durchschnittspreis:,""1,797"",""1,738"",""1,945"""
Kategorie (Datum: 2022-08-04 10:56:28,Super,E10,Diesel
"Guenstigster Preis:,""1,768"",""1,707"",""1,911"""
"Teuerster Preis:,""1,860"",""1,799"",""2,012"""
"Durchschnittspreis:,""1,837"",""1,778"",""1,990"""
Kategorie (Datum: 2022-08-04 11:56:30,Super,E10,Diesel
"Guenstigster Preis:,""1,758"",""1,697"",""1,911"""
"Teuerster Preis:,""1,850"",""1,789"",""2,002"""
"Durchschnittspreis:,""1,799"",""1,740"",""1,964"""
Kategorie (Datum: 2022-08-04 12:56:32,Super,E10,Diesel
"Guenstigster Preis:,""1,748"",""1,687"",""1,911"""
"Teuerster Preis:,""1,778"",""1,738"",""1,961"""
"Durchschnittspreis:,""1,769"",""1,710"",""1,940"""
Kategorie (Datum: 2022-08-04 13:56:34,Super,E10,Diesel
"Guenstigster Preis:,""1,728"",""1,707"",""1,911"""
"Teuerster Preis:,""1,829"",""1,768"",""2,002"""
"Durchschnittspreis:,""1,799"",""1,740"",""1,978"""
Kategorie (Datum: 2022-08-04 14:56:37,Super,E10,Diesel
"Guenstigster Preis:,""1,728"",""1,667"",""1,911"""
"Teuerster Preis:,""1,778"",""1,717"",""1,961"""
"Durchschnittspreis:,""1,766"",""1,707"",""1,943"""
Kategorie (Datum: 2022-08-04 15:56:38,Super,E10,Diesel
"Guenstigster Preis:,""1,728"",""1,687"",""1,911"""
"Teuerster Preis:,""1,799"",""1,738"",""1,972"""
"Durchschnittspreis:,""1,769"",""1,710"",""1,953"""
Kategorie (Datum: 2022-08-04 16:56:41,Super,E10,Diesel
"Guenstigster Preis:,""1,728"",""1,667"",""1,911"""
"Teuerster Preis:,""1,768"",""1,707"",""1,951"""
"Durchschnittspreis:,""1,761"",""1,702"",""1,938"""
Kategorie (Datum: 2022-08-04 17:56:42,Super,E10,Diesel
"Guenstigster Preis:,""1,728"",""1,677"",""1,911"""
"Teuerster Preis:,""1,809"",""1,748"",""1,992"""
"Durchschnittspreis:,""1,783"",""1,724"",""1,967"""
Kategorie (Datum: 2022-08-04 18:56:45,Super,E10,Diesel
"Guenstigster Preis:,""1,728"",""1,667"",""1,911"""
"Teuerster Preis:,""1,768"",""1,707"",""1,951"""
"Durchschnittspreis:,""1,758"",""1,699"",""1,938"""
Kategorie (Datum: 2022-08-04 19:56:46,Super,E10,Diesel
"Guenstigster Preis:,""1,717"",""1,656"",""1,911"""
"Teuerster Preis:,""1,768"",""1,707"",""1,951"""
"Durchschnittspreis:,""1,758"",""1,699"",""1,938"""
Kategorie (Datum: 2022-08-04 20:56:48,Super,E10,Diesel
"Guenstigster Preis:,""1,728"",""1,697"",""1,911"""
"Teuerster Preis:,""1,850"",""1,789"",""2,022"""
"Durchschnittspreis:,""1,787"",""1,731"",""1,965"""
Kategorie (Datum: 2022-08-04 21:56:51,Super,E10,Diesel
"Guenstigster Preis:,""1,758"",""1,697"",""1,941"""
"Teuerster Preis:,""1,850"",""1,789"",""2,022"""
"Durchschnittspreis:,""1,816"",""1,755"",""1,992"""
Kategorie (Datum: 2022-08-04 22:56:53,Super,E10,Diesel
"Guenstigster Preis:,""1,819"",""1,758"",""1,992"""
"Teuerster Preis:,""1,850"",""1,789"",""2,022"""
"Durchschnittspreis:,""1,834"",""1,773"",""2,006"""
Kategorie (Datum: 2022-08-05 00:13:44,Super,E10,Diesel
"Guenstigster Preis:,""1,819"",""1,758"",""1,992"""
"Teuerster Preis:,""1,850"",""1,789"",""2,022"""
"Durchschnittspreis:,""1,834"",""1,773"",""2,006"""
Kategorie (Datum: 2022-08-05 00:44:34,Super,E10,Diesel
"Guenstigster Preis:,""1,819"",""1,758"",""1,992"""
"Teuerster Preis:,""1,850"",""1,789"",""2,022"""
"Durchschnittspreis:,""1,834"",""1,773"",""2,006"""
Kategorie (Datum: 2022-08-05 01:16:16,Super,E10,Diesel
"Guenstigster Preis:,""1,819"",""1,758"",""1,992"""
"Teuerster Preis:,""1,850"",""1,789"",""2,022"""
"Durchschnittspreis:,""1,834"",""1,773"",""2,006"""
Kategorie (Datum: 2022-08-05 02:16:18,Super,E10,Diesel
"Guenstigster Preis:,""1,819"",""1,758"",""1,992"""
"Teuerster Preis:,""1,850"",""1,789"",""2,022"""
"Durchschnittspreis:,""1,834"",""1,773"",""2,006"""
Kategorie (Datum: 2022-08-05 03:16:20,Super,E10,Diesel
"Guenstigster Preis:,""1,728"",""1,697"",""1,911"""
"Teuerster Preis:,""1,941"",""1,880"",""2,033"""
"Durchschnittspreis:,""1,848"",""1,792"",""1,990"""
Kategorie (Datum: 2022-08-05 04:16:23,Super,E10,Diesel
"Guenstigster Preis:,""1,758"",""1,697"",""1,941"""
"Teuerster Preis:,""1,941"",""1,880"",""2,033"""
"Durchschnittspreis:,""1,854"",""1,796"",""1,989"""
Kategorie (Datum: 2022-08-05 05:16:25,Super,E10,Diesel
"Guenstigster Preis:,""1,829"",""1,809"",""1,951"""
"Teuerster Preis:,""2,033"",""1,972"",""2,063"""
"Durchschnittspreis:,""1,934"",""1,875"",""2,011"""
Kategorie (Datum: 2022-08-05 06:16:27,Super,E10,Diesel
"Guenstigster Preis:,""1,829"",""1,809"",""1,951"""
"Teuerster Preis:,""1,931"",""1,870"",""2,002"""
"Durchschnittspreis:,""1,905"",""1,846"",""1,991"""
Kategorie (Datum: 2022-08-05 07:16:30,Super,E10,Diesel
"Guenstigster Preis:,""1,800"",""1,739"",""1,934"""
"Teuerster Preis:,""1,964"",""1,903"",""2,067"""
"Durchschnittspreis:,""1,904"",""1,845"",""2,014"""
Kategorie (Datum: 2022-08-05 08:16:32,Super,E10,Diesel
"Guenstigster Preis:,""1,800"",""1,780"",""1,934"""
"Teuerster Preis:,""1,954"",""1,893"",""2,056"""
"Durchschnittspreis:,""1,906"",""1,846"",""2,028"""
Kategorie (Datum: 2022-08-05 09:16:35,Super,E10,Diesel
"Guenstigster Preis:,""1,780"",""1,719"",""1,934"""
"Teuerster Preis:,""1,882"",""1,821"",""2,005"""
"Durchschnittspreis:,""1,831"",""1,772"",""1,978"""
Kategorie (Datum: 2022-08-05 10:16:37,Super,E10,Diesel
"Guenstigster Preis:,""1,729"",""1,667"",""1,934"""
"Teuerster Preis:,""1,862"",""1,800"",""2,036"""
"Durchschnittspreis:,""1,812"",""1,753"",""1,984"""
Kategorie (Datum: 2022-08-05 11:16:40,Super,E10,Diesel
